inhibition	InhxbIS-xn	2<>0>1<0<<	0
inn	In-	1<<	0
inquire	InkwAr-	0<>1<<<	0
inquisitor	InkwIzxt-R	0<>1<<0<0<	0
insertion	Ins-RS-xn	0<>1<>0<<	0
insulate	Insxlet-	1<>0>2<<	0
intelligible	IntEl-xJxbL-	0<>1<>0>0>>0	0
intend	IntEnd	0<>1<<	0
interjection	Int-RJEkS-xn	2<<0<>1<>0<<	0
internal	Int-Rn-L	0<>1<<0<	0
intimacy	Intxmxsi	1<<0>0>0	0
introvert	Intrxv-Rt	1<>>0>2<<	0
invective	InvEktIv-	0<>1<>0<<	0
inward	Inw-Rd	1<>0<<	0
irascible	Ir@s-xbL-	0<1<<0>>0	0
irony	Arxni	1>0>0	0
irrelevant	Ir-Elxvxnt	1<>1<0>0<<	0
irreproachable	Ir-Ipro-C-xbL-	2<>0>>1>>>0>>0	0
irritate	Ir-xtet-	1<>0>2<<	0
ism	IzM	1<0	0
jackknife	J@k--nAf-	>1<<>>2<<	0
jailor	Je-l-R	>1>>0<	0
jettison	JEt-xsxn	>1<>0>0<	0
jitters	JIt--Rz	>1<>0<<	0
jobless	Jablxs-	>1<>0<<	0
jodhpur	Jad-p-R	>1<>>0<	1
journalism	J--Rn-LIzM	>1<<<0<2<0	0
jubilant	Jubxlxnt	>1>0>0<<	0
judo	Judo	>1<0	0
julep	Julxp	>1>0<	0
jungle	J^GgL-	>1<>>0	0
juror	JUr-R	>1<0<	0
juvenile	JuvxnAl-	>1>0>2<<	0
kapok	kepak	>1>2<	0
kilt	kIlt	>1<<	0
kiss	kIs-	>1<<	0
knobby	-nab-i	>>1<<0	0
knoll	-nol-	>>1<<	0
kohlrabi	ko-lr@bi	>0<<>1<0	0
lac	l@k	>1<	0
lacquer	l@k---R	>1<<0<<	0
lactation	l@kteS-xn	>0<>1>0<<	0
lame	lem-	>1<<	0
lascar	l@sk-R	>1<>0<	0
laudatory	lc-dxtori	>1<<0>2<0	0
laureate	lc-rixt-	>1<<00<<	0
leafless	li-flxs-	>1>>>0<<	0
letup	lEtxp	>1<2<	0
lily	lIli	>1<0	0
limeade	lAm-ed-	>0>1<<<	0
lithographer	lIT-agrxf--R	>0<<1<>0>>0<	0
load	lo-d	>1<<	0
lobe	lob-	>1<<	0
logarithm	lcgxrID-M	>1<0>2<<0	0
loss	lcs-	>1<<	0
lovable	l^vxbL-	>1<0>>0	0
lubricant	lubrIkxnt	>1>>0>0<<	0
lucidity	lusIdxti	>0>1<0<0	0
lurid	lUrxd	>1<0<	0
luscious	l^S--x-s	>1<<0<<<	0
lying	lAIG-	>10<<	0
ma	ma	>1	0
mackintosh	m@k-xntaS-	>1<<0<>2<<	0
magnificent	m@gnIfxsxnt	>0<>1<0>0<<	0
magnifico	m@gnIfIko	>0<>1<0>2	0
mainsail	me-nse-l	>1<<>2<<	0
mandarin	m@ndxrxn	>1<>0>0<	0
manger	menJ-R	>1<>0<	0
mantel	m@nt-L	>1<<0<	0
mantelpiece	m@nt-Lpi-s-	>1<<0<>2<<<	0
marchioness	marS--xnxs-	>1<>>0<>0<<	1
markup	mark^p	>1<<2<	0
marsh	marS-	>1<<<	0
marvel	marv-L	>1<>0<	0
mattress	m@t-rxs-	>1<>>0<<	0
mazurka	mxz-Rkx	>0>1<>0	0
meagre	mi-gR-	>1>>>0	0
measurement	mE-Z-R-mxnt	>1<<0<>>0<<	0
meddlesome	mEd-L-sxm-	>1<>>0>0<<	0
meridian	mxrIdixn	>0>1<00<	0
metal	mEt-L	>1<0<	0
metaphorical	mEtxf-crIk-L	>2<0>>1<0>0<	0
microcopy	mAkrokapi	>1>>0>2<0	0
mighty	mA--ti	>1<<<0	0
mikado	mxkado	>0>1<0	0
minimize	mInxmAz-	>1<0>2<<	0
minute	mAnYt-	>0>1<<	0
minutia	mxnYSix	>0>1>00	0
misapprehend	mIs@p-rIhEnd	>2<2<>>0>1<<	0
miscalculate	mIsk@lkYlet-	>0<>1<>0>2<<	0
missend	mIssEnd	>0<>1<<	0
misunderstand	mIsxnd-Rst@nd	>2<2<>0<>>1<<	0
mitigate	mItxget-	>1<0>2<<	0
mitre	mAtR-	>1<>0	0
mobile	mob-L-	>1>0<<	0
mobilize	mobxlAz-	>1>0>2<<	0
moderate	madxret-	>1<0>2<<	0
moiety	mO-xti	>10<<0	0
moire	mc-re	>0>>1	2
mole	mol-	>1<<	0
monday	m^nde-	>1<>0<	0
moot	mu-t	>1<<	0
moribundity	mcrxb^ndxti	>2<0>1<>0<0	0
moron	moran	>1<2<	0
morphologist	mcrf-alxJxst	>0<>>1<0>0<<	0
mortification	mcrtxfxkeS-xn	>2<<0>0>1>0<<	0
mount	mW-nt	>1<<<	0
mucilage	mYsxlIJ-	>1>0>0<<	0
muezzin	mYEz--N	>01<>0<	0
muhammadan	moh@m-xdxn	>0>1<>0<0<	2
mumble	m^mbL-	>1<>>0	0
musket	m^skxt	>1<>0<	0
musketeer	m^skxtI-r	>2<>0>1<<	0
napalm	nepalm	>1>2<<	0
narcissus	narsIs-xs	>0<>1<>0<	0
nationality	n@S-xn@lxti	>2<0>>1<0<0	0
native	netIv-	>1<0<<	0
nautical	nc-tIk-L	>1<<0>0<	0
nautilus	nc-t-Lxs	>1<<0<0<	0
nectarine	nEktxrin-	>2<>0>1<<	0
neighbor	ne---b-R	>1<<<>0<	0
neutralization	nY-trxlxzeS-xn	>2>>>0>0>1>0<<	0
new	nY-	>1<	0
newel	nY--L	>1<0<	0
nicety	nAsxti	>1>0<0	0
niggling	nIg-lIG-	>1<>00<<	0
nighttime	nA--ttAm-	>1<<<>2<<	0
nitrous	nAtrx-s	>1>>0<<	0
nomad	nom@d	>1>2<	0
nomadic	nom@dIk	>0>1<0<	0
nominee	namxni-	>2<0>1<	0
noncooperation	nankoapxreS-xn	>2<>02<0>1>0<<	0
nonpartisan	nanpartxzxn	>1<>1<<0>0<	0
noose	nu-s-	>1<<<	0
nose	noz-	>1<<	0
nostril	nastr-L	>1<>>0<	0
noun	nW-n	>1<<	0
nourish	n--RIS-	>1<<0<<	0
novelization	navxlxzeS-xn	>2<0>0>1>0<<	0
number	n^mb-R	>1<>0<	0
numskull	nxmsk^l-	>1<>>2<<	0
oat	o-t	1<<	0
oblate	ablet-	0<>1<<	0
obscurantism	abskYrxntIzM	0<>>1<0<>2<0	0
obstacle	abstIkL-	1<>>0>>0	0
obstetrician	abstxtrIS-xn	2<>>0>>1<0<<	0
occlude	xk-lud-	0<>>1<<	0
ocelot	asxlat	1<0>2<	0
octavo	aktevo	0<>1>0	0
often	cftxn	1<>0<	0
ointment	O-ntmxnt	1<<<>0<<	0
oodles	u-dL-z	1<<>0<	0
opine	opAn-	0>1<<	0
oppose	xp-oz-	0<>1<<	0
order	crd-R	1<<0<	0
origami	crxgami	2<0>1<0	0
ormolu	crmxlu	1<>0>2	0
orthoepy	crT-uEpi	1<>>02<0	0
oscillate	as-xl-et-	1<<0<>2<<	0
ostentation	astxnteS-xn	2<>0<>1>0<<	0
outworn	W-tworn	0<<>1<<	0
oversize	ov-RsAz-	2>0<>1<<	0
oviparous	ovIpxrx-s	0>1<0>0<<	0
pageant	p@Jx-nt	>1<0<<<	0
paisley	pe-zli-	>1<<>0<	0
paleography	peliagrxf-i	>2>01<>0>>0	0
pamphlet	p@mf-lxt	>1<>>>0<	0
pannikin	p@n-Ikxn	>1<>0>0<	0
pant	p@nt	>1<<	0
parlance	parlxns-	>1<>0<<<	0
partitive	partxtIv-	>1<<0<0<<	0
patter	p@t--R	>1<>0<	0
pease	pi-z-	>1<<<	0
peculiar	pIkYly-R	>0>1<0<<	0
peel	pi-l	>1<<	0
pekingese	pikxn-iz-	>2>0<<1<<	1
pellagra	pxl-@grx	>0<>1<>0	0
pennant	pEn-xnt	>1<>0<<	0
pennyweight	pEn-iwe---t	>1<>0>2<<<<	0
pepsin	pEpsxn	>1<>0<	0
perish	pErIS-	>1<0<<	0
periwig	pErIwIg	>1<0>2<	0
