checklist	C-Ek-lIst	>>1<>>2<<	0
cheek	C-i-k	>>1<<	0
cheerful	C-I-rf^l	>>1<<>0<	0
cherish	C-ErIS-	>>1<0<<	0
cheroot	S-xru-t	>>0>1<<	0
cherry	C-Er-i	>>1<<0	0
chic	S-ik	>>1<	0
chide	C-Ad-	>>1<<	0
chief	C-i-f	>>1<<	0
chieftain	C-i-ftx-n	>>1<<>0<<	0
child	C-Ald	>>1<<	0
children	C-Ildrxn	>>1<>>0<	0
chiropody	k-xrapxdi	>>0>1<0<0	0
choice	C-O-s-	>>1<<<	0
chop	C-ap	>>1<	0
chorister	k-orxst-R	>>1<0>>0<	0
christ	k-rAst	>>>1<<	0
christian	k-rIsC-xn	>>>1<>0<<	0
chromo	k-romo	>>>1>0	0
chuck	C-^k-	>>1<<	0
church	C--RC-	>>1<<<	0
churn	C--Rn	>>1<<	0
chutney	C-^tni-	>>1<>0<	0
cinch	sInC-	>1<<<	0
circlet	s-Rklxt	>1<>>0<	0
city	sIti	>1<0	0
civil	sIv-L	>1<0<	0
claim	kle-m	>>1<<	0
clarion	kl@rixn	>>1<00<	0
class	kl@s-	>>1<<	0
clay	kle-	>>1<	0
clear	klI-r	>>1<<	0
cloak	klo-k	>>1<<	0
clog	klag	>>1<	0
close	klos-	>>1<<	0
close	kloz-	>>1<<	0
clothes	kloD--z	>>1<<<<	0
club	kl^b	>>1<	0
cluck	kl^k-	>>1<<	0
coffee	kcf-i-	>1<>0<	0
cogitation	kaJxteS-xn	>2<0>1>0<<	0
cold	kold	>1<<	0
collage	kxl-aZ-	>0<>1<<	0
collate	kol-et-	>0<>1<<	0
college	kal-IJ-	>1<>0<<	0
collegian	kxl-iJ-xn	>0<>1>0<<	0
colonizer	kalxnAz-R	>1<0>2>0<	0
color	k^l-R	>1<0<	0
colorfast	k^l-Rf@st	>1<0<>2<<	0
columnar	kxlxmn-R	>0>1<>0<	0
combine	kxmbAn-	>0<>1<<	0
come	k^m-	>1<<	0
coming	k^mIG-	>1<0<<	0
commission	kxm-IS--xn	>0<>1<>0<<	0
committee	kxm-It-i-	>0<>1<>0<	0
common	kam-xn	>1<>0<	0
community	kxm-Ynxti	>0<>1>0<0	0
commutation	kam-YteS-xn	>2<>0>1>0<<	0
company	k^mpxni	>1<<0>0	0
compass	k^mpxs-	>1<>0<<	0
complete	kxmplit-	>0<>>1<<	0
complex	kamplEX	>1<>>1<	0
complex	kamplEX	>1<>>2<	0
complimentary	kamplxmEntxri	>2<>>0>1<>0>0	0
concept	kansEpt	>1<>2<<	0
concern	kxns-Rn	>0<>1<<	0
condenser	kxndEns-R	>0<>1<>0<	0
condition	kxndIS-xn	>0<>1<0<<	0
condole	kxndol-	>0<>1<<	0
condone	kxndon-	>0<>1<<	0
conference	kanfxrxns-	>1<>0>0<<<	0
congress	kaGgrxs-	>1<>>0<<	0
conscription	kxnskrIpS-xn	>0<>>>1<>0<<	0
consider	kxnsId-R	>0<>1<0<	0
constellation	kanstxl-eS-xn	>2<>>0<>1>0<<	0
construction	kxnstr^kS-xn	>0<>>>1<>0<<	0
consultation	kans^lteS-xn	>2<>0<>1>0<<	0
contemplation	kantxmpleS-xn	>2<<0<>>1>0<<	0
continue	kxntInY-	>0<>1<0<	0
contraction	kxntr@kS-xn	>0<>>1<>0<<	0
contrive	kxntrAv-	>0<>>1<<	0
control	kxntrol	>0<>>0<	0
converse	kxnv-Rs-	>0<>1<<<	0
coolie	ku-li-	>1>>0<	0
cop	kap	>1<	0
copious	kopix-s	>1>00<<	0
copula	kapYlx	>1<0>0	0
cordillera	kcrd-L-Erx	>2<<0<>1<0	0
corner	kcrn-R	>1<>0<	0
cornet	kcrnEt	>0<>1<	0
corny	kcrni	>1<>0	0
corporation	kcrpxreS-xn	>2<>0>1>0<<	0
corps	kor--	>1<<<	1
corps	kor-z	>1<<<	1
corsair	kcrs@-r	>1<>2<<	0
coruscation	kcrxskeS-xn	>2<0>>1>0<<	0
cosmic	kazmIk	>1<>0<	0
cossack	kas-@k-	>1<>2<<	0
cost	kcst	>1<<	0
could	kU--d	>0<<<	0
council	kW-ns-L	>1<<>0<	0
country	kx-ntri	>1<<>>0	0
county	kW-nti	>1<<<0	0
couple	k^-pL-	>1<<>0	0
course	ko-rs-	>1<<<<	0
court	ko-rt	>1<<<	0
cover	kxv-R	>1<0<	0
covey	kxvi-	>1<0<	0
cower	kW--R	>1<0<	0
cowhide	kW-hAd-	>1>>2<<	0
cowlick	kW-lIk-	>1>>2<<	0
coxcomb	kaXkom-	>1<>2<<	0
cradle	kredL-	>>1<>0	0
craft	kr@ft	>>1<<	0
crayon	kre-an	>>1<2<	0
credulous	krEJxlx-s	>>1<0>0<<	0
cretonne	kritan--	>>1>2<<<	0
crier	krA-R	>>10<	0
crisis	krAsxs	>>1>0<	0
critique	krxtik--	>>0>1<<<	0
crook	krU-k	>>1<<	0
crown	krW-n	>>1<<	0
crucifix	krusxfIX	>>1>0>2<	0
cruller	kr^l--R	>>1<>0<	0
cuddle	k^d-L-	>1<>>0	0
culture	k^lC-R-	>1<>0<<	0
cupidity	kYpIdxti	>0>1<0<0	0
cupola	kYpxlx	>1>0>0	0
cure	kYre	>0>1	0
current	k-R-xnt	>1<>0<<	0
curtail	k-Rte-l	>2<>1<<	0
cut	k^t	>1<	0
cycle	sAkL-	>1>>0	0
daily	de-li	>1>>0	0
damascene	d@mxs-in-	>1<0>>2<<	0
damnable	d@mnxbL-	>1<>0>>0	0
damson	d@mzxn	>1<>0<	0
dance	d@ns-	>1<<<	0
dandy	d@ndi	>1<>0	0
dare	d@r-	>1<<	0
dark	dark	>1<<	0
data	detx	>1<0	0
date	det-	>1<<	0
day	de-	>1<	0
dead	dE-d	>1<<	0
deal	di-l	>1<<	0
death	dE-T-	>1<<<	0
deb	dEb	>1<	0
decision	dIsIZ-xn	>0>1<0<<	0
declaration	dEklxreS-xn	>2<>0>1>0<<	0
dedicate	dEdIket-	>1<0>2<<	0
deep	di-p	>1<<	0
defeat	dIfi-t	>0>1<<	0
defense	dIfEns-	>0>1<<<	0
degree	dIgri-	>0>>1<	0
dehumanize	dihYmxnAz-	>0>1>0>0<<	0
deice	diAs-	>01<<	0
delft	dElft	>1<<<	0
delicatessen	dElIkxtEs--N	>2<0>0>1<>0<	0
delta	dEltx	>1<>0	0
demagog	dEmxgag	>1<0>2<	0
demand	dIm@nd	>0>1<<	0
demitasse	dEmit@s--	>1<0>2<<<	0
democrat	dEmxkr@t	>1<0>>2<	0
democratic	dEmxkr@tIk	>2<0>>1<0<	0
depart	dIpart	>0>1<<	0
deplete	dIplit-	>0>>1<<	0
desiccation	dEsIk-eS-xn	>2<0<>1>0<<	0
design	dIzA-n	>0>1<<	0
despotism	dEspxtIzM	>1<>0>2<0	0
determination	dIt-RmxneS-xn	>0>2<>0>1>0<<	0
determine	dIt-Rmxn-	>0>1<>0<<	0
deterrence	dIt-R-xns-	>0>1<>0<<<	0
develop	dIvElxp	>0>1<0<	0
dictatorial	dIktxtori-L	>2<>0>1<00<	0
did	dId	>1<	0
difference	dIf-xrxns-	>1<>0>0<<<	0
difficult	dIf-Ik^lt	>1<>0>2<<	0
digress	dAgrEs-	>0>>1<<	0
dilemma	dxlEm-x	>0>1<>0	0
diligent	dIlxJxnt	>1<0>0<<	0
dinner	dIn--R	>1<>0<	0
direct	dxrEkt	>0>1<<	0
disagree	dIsxgri-	>2<0>>1<	0
disassemble	dIsxs-EmbL-	>2<0<>1<>>0	0
disband	dIsb@nd	>0<>1<<	0
discordant	dIskcrd-Nt	>0<>1<<0<<	0
dislodge	dIsla-J-	>0<>1<<<	0
disobedience	dIsxbidixns-	>2<0>1<00<<<	0
displease	dIspli-z-	>0<>>1<<<	0
disquiet	dIskwAxt	>0<>10<<	0
disreputable	dIsrEpYtxbL-	>0<>1<0<0>>0	0
dissociate	dIs-oSiet-	>0<>1>02<<	0
distance	dIstxns-	>1<>0<<<	0
distribution	dIstrxbYS-xn	>2<>>0>1>0<<	0
district	dIstrIkt	>1<>>2<<	0
divide	dxvAd-	>0>1<<	0
division	dxvIZ-xn	>0>1<0<<	0
do	du	>1	0
docent	dos-Nt	>1<0<<	0
doctor	dakt-R	>1<>0<	0
does	d^-z	>1<<	0
doing	duIG-	>10<<	0
domination	damxneS-xn	>2<0>1>0<<	0
done	d^n-	>1<<	0
doodad	du-d@d	>1>>2<	0
door	do-r	>1<<	0
dorm	dcrm	>1<<	0
dormouse	dcrmW-s-	>1<>2<<<	0
doubt	dW--t	>1<<<	0
dove	d^v-	>1<<	0
dowdy	dW-di	>1<<0	0
down	dW-n	>1<<	0
dramatic	drxm@tIk	>>0>1<0<	0
draw	drc-	>>1<	0
dribble	drIb-L-	>>1<>>0	0
drink	drIGk	>>1<<	0
drive	drAv-	>>1<<	0
drum	dr^m	>>1<	0
ducal	dYk-L	>1>0<	0
duct	d^kt	>1<<	0
due	dY-	>1<	0
duet	dYEt	>01<	0
duffer	d^f--R	>1<>0<	0
dune	dYn-	>1<<	0
dupe	dYp-	>1<<	0
during	dUrIG-	>1<0<<	0
dwelt	dwElt	>>1<<	0
each	i-C-	1<<<	0
early	--Rli	1<<>0	0
earth	--RT-	1<<<<	0
east	i-st	1<<<	0
easy	i-zi	1>>0	0
eccentricity	EksEntrIsxti	2<>2<>>1<0<0	0
economic	EkxnamIk	2<0>1<0<	0
economy	Ikanxmi	0>1<0>0	0
edge	E-J-	1<<<	0
ediface	Edxfxs-	1<0>0<<	0
education	EJxkeS-xn	2<0>1>0<<	0
effect	If-Ekt	0<>1<<	0
effervesce	Ef--RvEs--	2<>0<>1<<<	0
egis	iJxs	1>0<	0
eight	e---t	1<<<<	0
either	i-D--R	1>>>0<	0
election	IlEkS-xn	0>1<>0<<	0
electrode	IlEktrod-	0>1<>>2<<	0
else	Els-	1<<<	0
embark	Imbark	0<>1<<	0
ember	Emb-R	1<>0<	0
emendation	imEndeS-xn	2>2<>1>0<<	0
empress	Emprxs-	1<>>0<<	0
empty	Empti	1<<>0	0
emulsion	Im^lS-xn	0>1<>0<<	0
encephalitis	EnsEf-xlAtxs	0<>2<<0>1<0<	0
encounter	InkW-nt-R	0<>1<<<0<	0
end	End	1<<	0
enemy	Enxmi	1<0>0	0
english	IGglIS-	1<>>0<<	0
enough	In^-f-	0>1<<<	0
enter	Ent-R	1<<0<	0
entrepreneur	antrxprxn--R	2<>>0>>0>1<<	0
envisage	InvIzIJ-	0<>1<0<<	0
epee	Epe-	1<2<	2
epoch	Epxk-	1<0<<	0
equal	ikw-L	1>0<<	0
equanimity	ikwxnImxti	2<0<>1<0<0	0
equipment	IkwIpmxnt	0>1<<>0<<	0
errata	Er-atx	0<>1<0	0
escort	Eskcrt	1<>2<<	0
essential	Is-EnC--L	0<>1<>0<<	0
etiology	itialxJi	2<01<0>0	0
etymology	EtxmalxJi	2<0>1<0>0	0
even	ivxn	1>0<	0
evening	iv-nIG-	1<>>0<<	0
event	IvEnt	0>1<<	0
ever	Ev-R	1<0<	0
every	Ev-ri	1<>>0	0
evidence	Evxdxns-	1<0<0<<<	0
evolution	EvxluS-xn	2<0>1>0<<	0
exaggerate	I#@J-xret-	0<1<>0>2<<	0
exalt	I#clt	0<1<<	0
exam	I#@m	0<1<	0
example	I#@mpL-	0<1<>>0	0
except	IX-Ept	0<<1<<	0
exception	IX-EpS-xn	0<<1<>0<<	0
excogitate	EXkaJxtet-	0<>1<0>2<<	0
exercise	EX-RsAz-	1<0<>2<<	0
exhortation	EX-crteS-xn	2<<2<>1>0<<	0
existence	I#Istxns-	0<1<>0<<<	0
exordium	E#crdixm	0<1<<00<	0
expect	IXpEkt	0<>1<<	0
expectorate	IXpEktxret-	0<>1<>0>2<<	0
experience	IXpIrixns-	0<>1<00<<<	0
expletive	EXplxtIv-	1<>>0<0<<	0
expression	IXprES--xn	0<>>1<>0<<	0
eye	A--	1<<	0
face	fes-	>1<<	0
facile	f@s-L-	>1<0<<	0
fact	f@kt	>1<<	0
failure	fe-lYr-	>1<<0<<	0
faint	fe-nt	>1<<<	0
fair	f@-r	>1<<	0
faith	fe-T-	>1<<<	0
fall	fcl-	>1<<	0
family	f@mxli	>1<0>0	0
famous	femx-s	>1>0<<	0
fantasy	f@ntxsi	>1<<0>0	0
far	far	>1<	0
farm	farm	>1<<	0
fascistic	f@S-IstIk	>0<<1<>0<	0
fast	f@st	>1<<	0
father	faD--R	>1<<0<	0
favor	fev-R	>1>0<	0
fear	fI-r	>1<<	0
federal	fEdxr-L	>1<0>0<	0
feed	fi-d	>1<<	0
feel	fi-l	>1<<	0
feet	fi-t	>1<<	0
fell	fEl-	>1<<	0
felt	fElt	>1<<	0
feminine	fEmxnxn-	>1<0>0<<	0
fen	fEn	>1<	0
fertilizer	f-Rt-LAz-R	>1<<0<2>0<	0
few	fY-	>1<	0
fibroid	fAbrO-d	>1>>2<<	0
field	fi-ld	>1<<<	0
fight	fA--t	>1<<<	0
figure	fIgYr-	>1<0<<	0
file	fAl-	>1<<	0
filet	fIle-	>0>1<	0
fill	fIl-	>1<<	0
film	fIlm	>1<<	0
final	fAn-L	>1<0<	0
finality	fAn@lxti	>0>1<0<0	0
finally	fAnxl-i	>1<0<>0	0
financial	fxn@nC--L	>0>1<>0<<	0
find	fAnd	>1<<	0
fine	fAn-	>1<<	0
fire	fAr-	>1<<	0
firm	f-Rm	>1<<	0
first	f-Rst	>1<<<	0
fiscal	fIsk-L	>1<>0<	0
five	fAv-	>1<<	0
fixed	fIX-t	>1<<<	0
flagship	fl@gS-Ip	>>1<>>2<	0
flambeau	fl@mb-o-	>>1<>2<<	0
flask	fl@sk	>>1<<	0
fling	flIG-	>>1<<	0
flippant	flIp-xnt	>>1<>0<<	0
flipper	flIp--R	>>1<>0<	0
floor	flo-r	>>1<<	0
florid	flcrxd	>>1<0<	0
flunk	fl^Gk	>>1<<	0
flunkey	fl^Gki-	>>1<>0<	0
fluster	fl^st-R	>>1<>0<	0
folksy	fo-ksi	>1<<<0	0
follow	fal-o-	>1<>0<	0
food	fu-d	>1<<	0
foolproof	fu-lpru-f	>1<<>>1<<	0
for	f-R	>0<	0
force	fors-	>1<<<	0
forebear	for-bE-r	>1<>>2<<	0
foreign	fcrx--n	>1<0<<<	0
forfeit	fcrfx-t	>1<>0<<	0
form	fcrm	>1<<	0
former	fcrm-R	>1<>0<	0
forum	forxm	>1<0<	0
forward	fcrw-Rd	>1<>0<<	0
found	fW-nd	>1<<<	0
four	fo-r	>1<<	0
francium	fr@nsixm	>>1<>00<	0
free	fri-	>>1<	0
freedom	fri-dxm	>>1<<0<	0
freeze	fri-z-	>>1<<<	0
french	frEnC-	>>1<<<	0
frenzy	frEnzi	>>1<>0	0
fresh	frES-	>>1<<	0
friend	fr-End	>>1<<<	0
frill	frIl-	>>1<<	0
from	fr^m	>>1<	0
front	fr^nt	>>1<<	0
frontage	fr^ntIJ-	>>1<<0<<	0
frostbite	frcstbAt-	>>1<<>2<<	0
fructify	fr^ktxfA	>>1<>0>2	0
frugality	frug@lxti	>>0>1<0<0	0
fugue	fYg--	>1<<<	0
full	fUl-	>1<<	0
fully	fUlli	>1<>0	0
function	f^GkS-xn	>1<<>0<<	0
fungus	f^Ggxs	>1<>0<	0
further	f-RD--R	>1<>>0<	0
future	fYC-R-	>1>0<<	0
gaelic	ge-lIk	>1>>0<	2
game	gem-	>1<<	0
gap	g@p	>1<	0
garage	gxraZ-	>0>1<<	0
gas	g@s	>1<	0
gave	gev-	>1<<	0
gelatin	gElxt-N	>1<0<0<	0
general	JEnxr-L	>1<0>0<	0
gentility	JEntIlxti	>0<>1<0<0	0
genuflexion	JEnYflEK-xn	>2<0>>1<0<<	0
german	J-Rmxn	>1<>0<	0
get	gEt	>1<	0
getup	gEtxp	>1<2<	0
gigantic	JAg@ntIk	>0>1<<0<	0
girl	g-Rl	>1<<	0
gist	JIst	>1<<	0
give	gIv-	>1<<	0
given	gIvxn	>1<0<	0
glass	gl@s-	>>1<<	0
